logMmol dlogMmol logSFR dlogSFR
7.5535442010671465 0.1292730805023687 -1.7064881703487609 0.055837363763684957
7.775566032822809 0.08065658304475842 -2.2537452651666667 0.10178589922548711
7.953209567243736 0.05430310010909184 -1.6235750769255692 0.05967405088634911
7.623499697995198 0.11384741627253336 -1.8732093495364408 0.058945424466363104
7.637907508184119 0.1068442396824858 -1.8281502152713118 0.05427613254874954
7.896298802854124 0.05778450244265062 -2.4541176404214786 0.14311294051691947
7.655300958632199 0.09811554396694087 -2.4289570332299473 0.13978009916710207
7.5856722473507485 0.10944265656776653 -2.2863361329746956 0.14042116129758356
7.3331824753860335 0.19670802203255544 -2.4307847495851966 0.1923013497959094
7.388828062537803 0.17692051978281892 -2.698566425327231 0.21106941715466357
7.552053004350147 0.12232706417852322 -2.840470642381532 0.24322549481272787
7.935265553310665 0.05074384344604725 -3.0530002554542905 0.30586433203802194
8.047994894128486 0.04084036133457348 -3.049917869222573 0.34574390482949674
7.530313918570899 0.1393058002350142 -3.0556611960672924 0.2585868611210512
7.468244088260949 0.14029487235544524 -2.409580009775271 0.08960717226717413
7.573069721313675 0.10923088779451164 -2.24973223653707 0.07774715201435638
7.26789031465872 0.21791242203615482 -2.7146380308002556 0.16372857810058047
6.989251944102386 0.41365872564305356 -3.1983070003783562 0.30571089015664565
7.584836183781879 0.10632278987738977 -2.2029938085304717 0.08274610198351218
7.743457694313353 0.07358345641996138 -2.382147146468861 0.14069530433387378
7.216914148526201 0.2549370006917081 -3.0414034511156176 0.2568948253763272
7.072127168790156 0.2990724603363825 -3.5057506539507366 0.38075245010192516
7.133874276034574 0.23021328280627962 -2.9907213727978204 0.3056039415345639
7.276937435499443 0.16933117498876565 -3.0914523538588874 0.2693808865715756
7.418612154894309 0.12354796672169388 -2.8458293162037385 0.20497954176209898
6.9679064002190625 0.3382106645557078 -2.9597329064158275 0.22953818959423908
6.856079258483883 0.3517868729437304 -20.0 -20.0
7.42304223543126 0.11856764236455797 -20.0 -20.0
7.591096941120594 0.09474144239316386 -3.0562889634860597 0.2738606373334173
7.6704116284490675 0.08948431713450448 -1.8090570290839074 0.08804442710294974
7.604049499311722 0.10163889529990068 -1.6553158723070398 0.07713983610215508
7.524421007739728 0.13060717839062025 -2.611738632275396 0.17730223189104502
7.569381077180953 0.13098656160870426 -2.9247158550408012 0.21232555276429887
7.639861248540579 0.10846663774935204 -1.82019877922599 0.06171647817974888
7.122308226526741 0.35185486559568974 -1.7146782894100794 0.048542914812509316
7.548899696994815 0.13492019436574992 -2.1206109796506 0.09189267768196331
7.926172698914851 0.057734105691741595 -2.1413802442610086 0.11175789698187422
7.743211531996236 0.08688024669257557 -2.297364883614631 0.11680524559784203
7.77173527062928 0.07914145893012557 -2.20745606803682 0.0854991893877396
7.948200739969443 0.05263267102600501 -2.4123928835175947 0.15507783996770497
7.7215749390576836 0.08377759116172115 -2.2194329257257106 0.11133820177761332
7.465453698131775 0.14293548616129362 -2.0113431051291193 0.08976306255529104
7.468020769950284 0.14155254029849537 -2.274716106935483 0.1256718768457413
7.6227490927459485 0.09921241292165928 -2.420379210919981 0.18896832993357396
7.619976199193749 0.10338565008915082 -2.56752315175995 0.15875633978482498
